gene	gene_class	ancestry_scheme	ancestry	unrelated_only	field_class	artifact_label	n_haplotypes
HLA-H	pseudogene_I	pred	EAS	True	known	partial_cds	1954
HLA-H	pseudogene_I	pred	EUR	False	f2_protein	clean	<20
HLA-H	pseudogene_I	pred	EUR	False	f2_protein	homopolymer_indel	125
HLA-H	pseudogene_I	pred	EUR	False	f2_protein	partial_cds	37
HLA-H	pseudogene_I	pred	EUR	False	f3_synonymous	clean	<20
HLA-H	pseudogene_I	pred	EUR	False	f3_synonymous	partial_cds	<20
HLA-H	pseudogene_I	pred	EUR	False	f4_noncoding	clean	27
HLA-H	pseudogene_I	pred	EUR	False	f4_noncoding	partial_cds	139
HLA-H	pseudogene_I	pred	EUR	False	known	clean	703
HLA-H	pseudogene_I	pred	EUR	False	known	partial_cds	4187
HLA-H	pseudogene_I	pred	EUR	True	f2_protein	clean	<20
HLA-H	pseudogene_I	pred	EUR	True	f2_protein	homopolymer_indel	122
HLA-H	pseudogene_I	pred	EUR	True	f2_protein	partial_cds	37
HLA-H	pseudogene_I	pred	EUR	True	f3_synonymous	clean	<20
HLA-H	pseudogene_I	pred	EUR	True	f3_synonymous	partial_cds	<20
HLA-H	pseudogene_I	pred	EUR	True	f4_noncoding	clean	26
HLA-H	pseudogene_I	pred	EUR	True	f4_noncoding	partial_cds	135
HLA-H	pseudogene_I	pred	EUR	True	known	clean	685
HLA-H	pseudogene_I	pred	EUR	True	known	partial_cds	4044
HLA-H	pseudogene_I	pred	MID	False	f2_protein	clean	<20
HLA-H	pseudogene_I	pred	MID	False	f2_protein	homopolymer_indel	<20
HLA-H	pseudogene_I	pred	MID	False	f2_protein	partial_cds	<20
HLA-H	pseudogene_I	pred	MID	False	f3_synonymous	clean	<20
HLA-H	pseudogene_I	pred	MID	False	f4_noncoding	clean	<20
HLA-H	pseudogene_I	pred	MID	False	f4_noncoding	partial_cds	21
HLA-H	pseudogene_I	pred	MID	False	known	clean	81
HLA-H	pseudogene_I	pred	MID	False	known	partial_cds	668
HLA-H	pseudogene_I	pred	MID	True	f2_protein	clean	<20
HLA-H	pseudogene_I	pred	MID	True	f2_protein	homopolymer_indel	<20
HLA-H	pseudogene_I	pred	MID	True	f2_protein	partial_cds	<20
HLA-H	pseudogene_I	pred	MID	True	f3_synonymous	clean	<20
HLA-H	pseudogene_I	pred	MID	True	f4_noncoding	clean	<20
HLA-H	pseudogene_I	pred	MID	True	f4_noncoding	partial_cds	21
HLA-H	pseudogene_I	pred	MID	True	known	clean	80
HLA-H	pseudogene_I	pred	MID	True	known	partial_cds	657
HLA-H	pseudogene_I	pred	POOLED	False	f2_protein	clean	34
HLA-H	pseudogene_I	pred	POOLED	False	f2_protein	homopolymer_indel	501
HLA-H	pseudogene_I	pred	POOLED	False	f2_protein	partial_cds	170
HLA-H	pseudogene_I	pred	POOLED	False	f3_synonymous	clean	<20
HLA-H	pseudogene_I	pred	POOLED	False	f3_synonymous	partial_cds	20
HLA-H	pseudogene_I	pred	POOLED	False	f4_noncoding	clean	71
HLA-H	pseudogene_I	pred	POOLED	False	f4_noncoding	partial_cds	806
HLA-H	pseudogene_I	pred	POOLED	False	known	clean	1905
HLA-H	pseudogene_I	pred	POOLED	False	known	partial_cds	16569
HLA-H	pseudogene_I	pred	POOLED	True	f2_protein	clean	34
HLA-H	pseudogene_I	pred	POOLED	True	f2_protein	homopolymer_indel	483
HLA-H	pseudogene_I	pred	POOLED	True	f2_protein	partial_cds	168
HLA-H	pseudogene_I	pred	POOLED	True	f3_synonymous	clean	<20
HLA-H	pseudogene_I	pred	POOLED	True	f3_synonymous	partial_cds	<20
HLA-H	pseudogene_I	pred	POOLED	True	f4_noncoding	clean	69
HLA-H	pseudogene_I	pred	POOLED	True	f4_noncoding	partial_cds	791
HLA-H	pseudogene_I	pred	POOLED	True	known	clean	1851
HLA-H	pseudogene_I	pred	POOLED	True	known	partial_cds	16050
HLA-H	pseudogene_I	pred	SAS	False	f2_protein	clean	<20
HLA-H	pseudogene_I	pred	SAS	False	f2_protein	homopolymer_indel	49
HLA-H	pseudogene_I	pred	SAS	False	f2_protein	partial_cds	27
HLA-H	pseudogene_I	pred	SAS	False	f3_synonymous	clean	<20
HLA-H	pseudogene_I	pred	SAS	False	f3_synonymous	partial_cds	<20
HLA-H	pseudogene_I	pred	SAS	False	f4_noncoding	clean	<20
HLA-H	pseudogene_I	pred	SAS	False	f4_noncoding	partial_cds	78
HLA-H	pseudogene_I	pred	SAS	False	known	clean	171
HLA-H	pseudogene_I	pred	SAS	False	known	partial_cds	1695
HLA-H	pseudogene_I	pred	SAS	True	f2_protein	clean	<20
HLA-H	pseudogene_I	pred	SAS	True	f2_protein	homopolymer_indel	48
HLA-H	pseudogene_I	pred	SAS	True	f2_protein	partial_cds	27
HLA-H	pseudogene_I	pred	SAS	True	f3_synonymous	clean	<20
HLA-H	pseudogene_I	pred	SAS	True	f3_synonymous	partial_cds	<20
HLA-H	pseudogene_I	pred	SAS	True	f4_noncoding	clean	<20
HLA-H	pseudogene_I	pred	SAS	True	f4_noncoding	partial_cds	76
HLA-H	pseudogene_I	pred	SAS	True	known	clean	168
HLA-H	pseudogene_I	pred	SAS	True	known	partial_cds	1664
HLA-H	pseudogene_I	pred	UNASSIGNED	False	f2_protein	homopolymer_indel	<20
HLA-H	pseudogene_I	pred	UNASSIGNED	False	known	clean	<20
HLA-H	pseudogene_I	pred	UNASSIGNED	False	known	partial_cds	35
HLA-H	pseudogene_I	pred	UNASSIGNED	True	f2_protein	homopolymer_indel	<20
HLA-H	pseudogene_I	pred	UNASSIGNED	True	known	clean	<20
HLA-H	pseudogene_I	pred	UNASSIGNED	True	known	partial_cds	35
HLA-H	pseudogene_I	strict	AFR	False	f2_protein	clean	<20
HLA-H	pseudogene_I	strict	AFR	False	f2_protein	homopolymer_indel	100
HLA-H	pseudogene_I	strict	AFR	False	f2_protein	partial_cds	42
HLA-H	pseudogene_I	strict	AFR	False	f3_synonymous	clean	<20
HLA-H	pseudogene_I	strict	AFR	False	f4_noncoding	clean	<20
HLA-H	pseudogene_I	strict	AFR	False	f4_noncoding	partial_cds	260
HLA-H	pseudogene_I	strict	AFR	False	known	clean	378
HLA-H	pseudogene_I	strict	AFR	False	known	partial_cds	3221
HLA-H	pseudogene_I	strict	AFR	True	f2_protein	clean	<20
HLA-H	pseudogene_I	strict	AFR	True	f2_protein	homopolymer_indel	98
HLA-H	pseudogene_I	strict	AFR	True	f2_protein	partial_cds	42
HLA-H	pseudogene_I	strict	AFR	True	f3_synonymous	clean	<20
HLA-H	pseudogene_I	strict	AFR	True	f4_noncoding	clean	<20
HLA-H	pseudogene_I	strict	AFR	True	f4_noncoding	partial_cds	254
HLA-H	pseudogene_I	strict	AFR	True	known	clean	365
HLA-H	pseudogene_I	strict	AFR	True	known	partial_cds	3115
HLA-H	pseudogene_I	strict	AMR	False	f2_protein	clean	<20
HLA-H	pseudogene_I	strict	AMR	False	f2_protein	homopolymer_indel	70
HLA-H	pseudogene_I	strict	AMR	False	f2_protein	partial_cds	23
HLA-H	pseudogene_I	strict	AMR	False	f3_synonymous	partial_cds	<20
HLA-H	pseudogene_I	strict	AMR	False	f4_noncoding	clean	<20
HLA-H	pseudogene_I	strict	AMR	False	f4_noncoding	partial_cds	91
HLA-H	pseudogene_I	strict	AMR	False	known	clean	180
HLA-H	pseudogene_I	strict	AMR	False	known	partial_cds	2310
HLA-H	pseudogene_I	strict	AMR	True	f2_protein	clean	<20
HLA-H	pseudogene_I	strict	AMR	True	f2_protein	homopolymer_indel	61
HLA-H	pseudogene_I	strict	AMR	True	f2_protein	partial_cds	21
HLA-H	pseudogene_I	strict	AMR	True	f3_synonymous	partial_cds	<20
HLA-H	pseudogene_I	strict	AMR	True	f4_noncoding	clean	<20
HLA-H	pseudogene_I	strict	AMR	True	f4_noncoding	partial_cds	90
HLA-H	pseudogene_I	strict	AMR	True	known	clean	169
HLA-H	pseudogene_I	strict	AMR	True	known	partial_cds	2177
HLA-H	pseudogene_I	strict	EAS	False	f2_protein	homopolymer_indel	47
HLA-H	pseudogene_I	strict	EAS	False	f2_protein	partial_cds	<20
HLA-H	pseudogene_I	strict	EAS	False	f3_synonymous	partial_cds	<20
HLA-H	pseudogene_I	strict	EAS	False	f4_noncoding	clean	<20
HLA-H	pseudogene_I	strict	EAS	False	f4_noncoding	partial_cds	68
HLA-H	pseudogene_I	strict	EAS	False	known	clean	32
HLA-H	pseudogene_I	strict	EAS	False	known	partial_cds	1770
HLA-H	pseudogene_I	strict	EAS	True	f2_protein	homopolymer_indel	47
HLA-H	pseudogene_I	strict	EAS	True	f2_protein	partial_cds	<20
HLA-H	pseudogene_I	strict	EAS	True	f3_synonymous	partial_cds	<20
HLA-H	pseudogene_I	strict	EAS	True	f4_noncoding	clean	<20
HLA-H	pseudogene_I	strict	EAS	True	f4_noncoding	partial_cds	67
HLA-H	pseudogene_I	strict	EAS	True	known	clean	30
HLA-H	pseudogene_I	strict	EAS	True	known	partial_cds	1727
HLA-H	pseudogene_I	strict	EUR	False	f2_protein	clean	<20
HLA-H	pseudogene_I	strict	EUR	False	f2_protein	homopolymer_indel	55
HLA-H	pseudogene_I	strict	EUR	False	f2_protein	partial_cds	<20
HLA-H	pseudogene_I	strict	EUR	False	f3_synonymous	partial_cds	<20
HLA-H	pseudogene_I	strict	EUR	False	f4_noncoding	clean	<20
HLA-H	pseudogene_I	strict	EUR	False	f4_noncoding	partial_cds	54
HLA-H	pseudogene_I	strict	EUR	False	known	clean	368
HLA-H	pseudogene_I	strict	EUR	False	known	partial_cds	1880
HLA-H	pseudogene_I	strict	EUR	True	f2_protein	clean	<20
HLA-H	pseudogene_I	strict	EUR	True	f2_protein	homopolymer_indel	54
HLA-H	pseudogene_I	strict	EUR	True	f2_protein	partial_cds	<20
HLA-H	pseudogene_I	strict	EUR	True	f3_synonymous	partial_cds	<20
HLA-H	pseudogene_I	strict	EUR	True	f4_noncoding	clean	<20
HLA-H	pseudogene_I	strict	EUR	True	f4_noncoding	partial_cds	51
HLA-H	pseudogene_I	strict	EUR	True	known	clean	352
HLA-H	pseudogene_I	strict	EUR	True	known	partial_cds	1764
HLA-H	pseudogene_I	strict	MID	False	f2_protein	clean	<20
HLA-H	pseudogene_I	strict	MID	False	f2_protein	homopolymer_indel	<20
HLA-H	pseudogene_I	strict	MID	False	f2_protein	partial_cds	<20
HLA-H	pseudogene_I	strict	MID	False	f4_noncoding	clean	<20
HLA-H	pseudogene_I	strict	MID	False	f4_noncoding	partial_cds	<20
HLA-H	pseudogene_I	strict	MID	False	known	clean	50
HLA-H	pseudogene_I	strict	MID	False	known	partial_cds	432
HLA-H	pseudogene_I	strict	MID	True	f2_protein	clean	<20
HLA-H	pseudogene_I	strict	MID	True	f2_protein	homopolymer_indel	<20
HLA-H	pseudogene_I	strict	MID	True	f2_protein	partial_cds	<20
HLA-H	pseudogene_I	strict	MID	True	f4_noncoding	clean	<20
HLA-H	pseudogene_I	strict	MID	True	f4_noncoding	partial_cds	<20
HLA-H	pseudogene_I	strict	MID	True	known	clean	49
HLA-H	pseudogene_I	strict	MID	True	known	partial_cds	424
HLA-H	pseudogene_I	strict	POOLED	False	f2_protein	clean	34
HLA-H	pseudogene_I	strict	POOLED	False	f2_protein	homopolymer_indel	501
HLA-H	pseudogene_I	strict	POOLED	False	f2_protein	partial_cds	170
HLA-H	pseudogene_I	strict	POOLED	False	f3_synonymous	clean	<20
HLA-H	pseudogene_I	strict	POOLED	False	f3_synonymous	partial_cds	20
HLA-H	pseudogene_I	strict	POOLED	False	f4_noncoding	clean	71
HLA-H	pseudogene_I	strict	POOLED	False	f4_noncoding	partial_cds	806
HLA-H	pseudogene_I	strict	POOLED	False	known	clean	1905
HLA-H	pseudogene_I	strict	POOLED	False	known	partial_cds	16569
HLA-H	pseudogene_I	strict	POOLED	True	f2_protein	clean	34
HLA-H	pseudogene_I	strict	POOLED	True	f2_protein	homopolymer_indel	483
HLA-H	pseudogene_I	strict	POOLED	True	f2_protein	partial_cds	168
HLA-H	pseudogene_I	strict	POOLED	True	f3_synonymous	clean	<20
HLA-H	pseudogene_I	strict	POOLED	True	f3_synonymous	partial_cds	<20
HLA-H	pseudogene_I	strict	POOLED	True	f4_noncoding	clean	69
HLA-H	pseudogene_I	strict	POOLED	True	f4_noncoding	partial_cds	791
HLA-H	pseudogene_I	strict	POOLED	True	known	clean	1851
HLA-H	pseudogene_I	strict	POOLED	True	known	partial_cds	16050
HLA-H	pseudogene_I	strict	SAS	False	f2_protein	clean	<20
HLA-H	pseudogene_I	strict	SAS	False	f2_protein	homopolymer_indel	47
HLA-H	pseudogene_I	strict	SAS	False	f2_protein	partial_cds	26
HLA-H	pseudogene_I	strict	SAS	False	f3_synonymous	clean	<20
HLA-H	pseudogene_I	strict	SAS	False	f3_synonymous	partial_cds	<20
HLA-H	pseudogene_I	strict	SAS	False	f4_noncoding	clean	<20
HLA-H	pseudogene_I	strict	SAS	False	f4_noncoding	partial_cds	70
HLA-H	pseudogene_I	strict	SAS	False	known	clean	162
HLA-H	pseudogene_I	strict	SAS	False	known	partial_cds	1572
HLA-H	pseudogene_I	strict	SAS	True	f2_protein	clean	<20
HLA-H	pseudogene_I	strict	SAS	True	f2_protein	homopolymer_indel	46
HLA-H	pseudogene_I	strict	SAS	True	f2_protein	partial_cds	26
HLA-H	pseudogene_I	strict	SAS	True	f3_synonymous	clean	<20
HLA-H	pseudogene_I	strict	SAS	True	f3_synonymous	partial_cds	<20
HLA-H	pseudogene_I	strict	SAS	True	f4_noncoding	clean	<20
HLA-H	pseudogene_I	strict	SAS	True	f4_noncoding	partial_cds	68
HLA-H	pseudogene_I	strict	SAS	True	known	clean	159
HLA-H	pseudogene_I	strict	SAS	True	known	partial_cds	1549
HLA-H	pseudogene_I	strict	UNASSIGNED	False	f2_protein	clean	<20
HLA-H	pseudogene_I	strict	UNASSIGNED	False	f2_protein	homopolymer_indel	174
HLA-H	pseudogene_I	strict	UNASSIGNED	False	f2_protein	partial_cds	46
HLA-H	pseudogene_I	strict	UNASSIGNED	False	f3_synonymous	clean	<20
HLA-H	pseudogene_I	strict	UNASSIGNED	False	f3_synonymous	partial_cds	<20
HLA-H	pseudogene_I	strict	UNASSIGNED	False	f4_noncoding	clean	34
HLA-H	pseudogene_I	strict	UNASSIGNED	False	f4_noncoding	partial_cds	251
HLA-H	pseudogene_I	strict	UNASSIGNED	False	known	clean	735
HLA-H	pseudogene_I	strict	UNASSIGNED	False	known	partial_cds	5384
HLA-H	pseudogene_I	strict	UNASSIGNED	True	f2_protein	clean	<20
HLA-H	pseudogene_I	strict	UNASSIGNED	True	f2_protein	homopolymer_indel	169
HLA-H	pseudogene_I	strict	UNASSIGNED	True	f2_protein	partial_cds	46
HLA-H	pseudogene_I	strict	UNASSIGNED	True	f3_synonymous	clean	<20
HLA-H	pseudogene_I	strict	UNASSIGNED	True	f3_synonymous	partial_cds	<20
HLA-H	pseudogene_I	strict	UNASSIGNED	True	f4_noncoding	clean	34
HLA-H	pseudogene_I	strict	UNASSIGNED	True	f4_noncoding	partial_cds	249
HLA-H	pseudogene_I	strict	UNASSIGNED	True	known	clean	727
HLA-H	pseudogene_I	strict	UNASSIGNED	True	known	partial_cds	5294
HLA-HFE	other	pred	AFR	False	f2_protein	clean	<20
HLA-HFE	other	pred	AFR	False	f2_protein	homopolymer_indel	<20
HLA-HFE	other	pred	AFR	False	f3_synonymous	clean	338
HLA-HFE	other	pred	AFR	False	f4_noncoding	clean	27
HLA-HFE	other	pred	AFR	False	known	clean	26
HLA-HFE	other	pred	AFR	True	f2_protein	clean	<20
HLA-HFE	other	pred	AFR	True	f2_protein	homopolymer_indel	<20
HLA-HFE	other	pred	AFR	True	f3_synonymous	clean	328
HLA-HFE	other	pred	AFR	True	f4_noncoding	clean	25
HLA-HFE	other	pred	AFR	True	known	clean	25
HLA-HFE	other	pred	AMR	False	f2_protein	clean	<20
HLA-HFE	other	pred	AMR	False	f2_protein	homopolymer_indel	<20
HLA-HFE	other	pred	AMR	False	f3_synonymous	clean	655
HLA-HFE	other	pred	AMR	False	f4_noncoding	clean	133
HLA-HFE	other	pred	AMR	False	known	clean	164
HLA-HFE	other	pred	AMR	True	f2_protein	clean	<20
HLA-HFE	other	pred	AMR	True	f2_protein	homopolymer_indel	<20
HLA-HFE	other	pred	AMR	True	f3_synonymous	clean	630
HLA-HFE	other	pred	AMR	True	f4_noncoding	clean	129
HLA-HFE	other	pred	AMR	True	known	clean	160
HLA-HFE	other	pred	EAS	False	f2_protein	clean	<20
HLA-HFE	other	pred	EAS	False	f2_protein	homopolymer_indel	<20
HLA-HFE	other	pred	EAS	False	f3_synonymous	clean	325
HLA-HFE	other	pred	EAS	False	f4_noncoding	clean	<20
HLA-HFE	other	pred	EAS	False	known	clean	32
HLA-HFE	other	pred	EAS	True	f2_protein	clean	<20
HLA-HFE	other	pred	EAS	True	f2_protein	homopolymer_indel	<20
HLA-HFE	other	pred	EAS	True	f3_synonymous	clean	317
HLA-HFE	other	pred	EAS	True	f4_noncoding	clean	<20
HLA-HFE	other	pred	EAS	True	known	clean	30
HLA-HFE	other	pred	EUR	False	f2_protein	clean	<20
HLA-HFE	other	pred	EUR	False	f2_protein	homopolymer_indel	<20
HLA-HFE	other	pred	EUR	False	f2_protein	partial_cds	<20
HLA-HFE	other	pred	EUR	False	f3_synonymous	clean	534
HLA-HFE	other	pred	EUR	False	f4_noncoding	clean	157
HLA-HFE	other	pred	EUR	False	known	clean	127
HLA-HFE	other	pred	EUR	True	f2_protein	clean	<20
HLA-HFE	other	pred	EUR	True	f2_protein	homopolymer_indel	<20
HLA-HFE	other	pred	EUR	True	f2_protein	partial_cds	<20
HLA-HFE	other	pred	EUR	True	f3_synonymous	clean	514
HLA-HFE	other	pred	EUR	True	f4_noncoding	clean	149
HLA-HFE	other	pred	EUR	True	known	clean	123
HLA-HFE	other	pred	MID	False	f2_protein	clean	<20
HLA-HFE	other	pred	MID	False	f2_protein	homopolymer_indel	<20
HLA-HFE	other	pred	MID	False	f3_synonymous	clean	87
HLA-HFE	other	pred	MID	False	f4_noncoding	clean	<20
HLA-HFE	other	pred	MID	False	known	clean	<20
HLA-HFE	other	pred	MID	True	f2_protein	clean	<20
HLA-HFE	other	pred	MID	True	f2_protein	homopolymer_indel	<20
HLA-HFE	other	pred	MID	True	f3_synonymous	clean	87
HLA-HFE	other	pred	MID	True	f4_noncoding	clean	<20
HLA-HFE	other	pred	MID	True	known	clean	<20
HLA-HFE	other	pred	POOLED	False	f2_protein	clean	35
HLA-HFE	other	pred	POOLED	False	f2_protein	homopolymer_indel	<20
HLA-HFE	other	pred	POOLED	False	f2_protein	partial_cds	<20
HLA-HFE	other	pred	POOLED	False	f3_synonymous	clean	2216
HLA-HFE	other	pred	POOLED	False	f4_noncoding	clean	374
HLA-HFE	other	pred	POOLED	False	known	clean	425
HLA-HFE	other	pred	POOLED	True	f2_protein	clean	33
HLA-HFE	other	pred	POOLED	True	f2_protein	homopolymer_indel	<20
HLA-HFE	other	pred	POOLED	True	f2_protein	partial_cds	<20
HLA-HFE	other	pred	POOLED	True	f3_synonymous	clean	2143
HLA-HFE	other	pred	POOLED	True	f4_noncoding	clean	360
HLA-HFE	other	pred	POOLED	True	known	clean	414
HLA-HFE	other	pred	SAS	False	f2_protein	clean	<20
HLA-HFE	other	pred	SAS	False	f2_protein	partial_cds	<20
HLA-HFE	other	pred	SAS	False	f3_synonymous	clean	271
HLA-HFE	other	pred	SAS	False	f4_noncoding	clean	25
HLA-HFE	other	pred	SAS	False	known	clean	62
HLA-HFE	other	pred	SAS	True	f2_protein	clean	<20
HLA-HFE	other	pred	SAS	True	f2_protein	partial_cds	<20
HLA-HFE	other	pred	SAS	True	f3_synonymous	clean	261
HLA-HFE	other	pred	SAS	True	f4_noncoding	clean	25
HLA-HFE	other	pred	SAS	True	known	clean	62
HLA-HFE	other	pred	UNASSIGNED	False	f3_synonymous	clean	<20
HLA-HFE	other	pred	UNASSIGNED	False	f4_noncoding	clean	<20
HLA-HFE	other	pred	UNASSIGNED	True	f3_synonymous	clean	<20
HLA-HFE	other	pred	UNASSIGNED	True	f4_noncoding	clean	<20
HLA-HFE	other	strict	AFR	False	f2_protein	clean	<20
HLA-HFE	other	strict	AFR	False	f2_protein	homopolymer_indel	<20
HLA-HFE	other	strict	AFR	False	f3_synonymous	clean	247
HLA-HFE	other	strict	AFR	False	f4_noncoding	clean	<20
HLA-HFE	other	strict	AFR	False	known	clean	<20
HLA-HFE	other	strict	AFR	True	f2_protein	clean	<20
HLA-HFE	other	strict	AFR	True	f2_protein	homopolymer_indel	<20
HLA-HFE	other	strict	AFR	True	f3_synonymous	clean	238
HLA-HFE	other	strict	AFR	True	f4_noncoding	clean	<20
HLA-HFE	other	strict	AFR	True	known	clean	<20
HLA-HFE	other	strict	AMR	False	f2_protein	clean	<20
HLA-HFE	other	strict	AMR	False	f2_protein	homopolymer_indel	<20
HLA-HFE	other	strict	AMR	False	f3_synonymous	clean	487
HLA-HFE	other	strict	AMR	False	f4_noncoding	clean	82
HLA-HFE	other	strict	AMR	False	known	clean	121
HLA-HFE	other	strict	AMR	True	f2_protein	clean	<20
HLA-HFE	other	strict	AMR	True	f2_protein	homopolymer_indel	<20
HLA-HFE	other	strict	AMR	True	f3_synonymous	clean	467
HLA-HFE	other	strict	AMR	True	f4_noncoding	clean	79
HLA-HFE	other	strict	AMR	True	known	clean	119
HLA-HFE	other	strict	EAS	False	f2_protein	clean	<20
HLA-HFE	other	strict	EAS	False	f2_protein	homopolymer_indel	<20
HLA-HFE	other	strict	EAS	False	f3_synonymous	clean	293
HLA-HFE	other	strict	EAS	False	f4_noncoding	clean	<20
HLA-HFE	other	strict	EAS	False	known	clean	27
HLA-HFE	other	strict	EAS	True	f2_protein	clean	<20
HLA-HFE	other	strict	EAS	True	f2_protein	homopolymer_indel	<20
HLA-HFE	other	strict	EAS	True	f3_synonymous	clean	286
HLA-HFE	other	strict	EAS	True	f4_noncoding	clean	<20
HLA-HFE	other	strict	EAS	True	known	clean	25
HLA-HFE	other	strict	EUR	False	f2_protein	clean	<20
HLA-HFE	other	strict	EUR	False	f2_protein	homopolymer_indel	<20
HLA-HFE	other	strict	EUR	False	f2_protein	partial_cds	<20
HLA-HFE	other	strict	EUR	False	f3_synonymous	clean	216
HLA-HFE	other	strict	EUR	False	f4_noncoding	clean	76
HLA-HFE	other	strict	EUR	False	known	clean	65
HLA-HFE	other	strict	EUR	True	f2_protein	clean	<20
HLA-HFE	other	strict	EUR	True	f2_protein	homopolymer_indel	<20
HLA-HFE	other	strict	EUR	True	f2_protein	partial_cds	<20
HLA-HFE	other	strict	EUR	True	f3_synonymous	clean	202
HLA-HFE	other	strict	EUR	True	f4_noncoding	clean	70
HLA-HFE	other	strict	EUR	True	known	clean	62
HLA-HFE	other	strict	MID	False	f2_protein	homopolymer_indel	<20
HLA-HFE	other	strict	MID	False	f3_synonymous	clean	52
HLA-HFE	other	strict	MID	False	f4_noncoding	clean	<20
HLA-HFE	other	strict	MID	False	known	clean	<20
HLA-HFE	other	strict	MID	True	f2_protein	homopolymer_indel	<20
HLA-HFE	other	strict	MID	True	f3_synonymous	clean	52
HLA-HFE	other	strict	MID	True	f4_noncoding	clean	<20
HLA-HFE	other	strict	MID	True	known	clean	<20
HLA-HFE	other	strict	POOLED	False	f2_protein	clean	35
HLA-HFE	other	strict	POOLED	False	f2_protein	homopolymer_indel	<20
HLA-HFE	other	strict	POOLED	False	f2_protein	partial_cds	<20
HLA-HFE	other	strict	POOLED	False	f3_synonymous	clean	2216
HLA-HFE	other	strict	POOLED	False	f4_noncoding	clean	374
HLA-HFE	other	strict	POOLED	False	known	clean	425
HLA-HFE	other	strict	POOLED	True	f2_protein	clean	33
HLA-HFE	other	strict	POOLED	True	f2_protein	homopolymer_indel	<20
HLA-HFE	other	strict	POOLED	True	f2_protein	partial_cds	<20
HLA-HFE	other	strict	POOLED	True	f3_synonymous	clean	2143
HLA-HFE	other	strict	POOLED	True	f4_noncoding	clean	360
HLA-HFE	other	strict	POOLED	True	known	clean	414
HLA-HFE	other	strict	SAS	False	f2_protein	clean	<20
HLA-HFE	other	strict	SAS	False	f2_protein	partial_cds	<20
HLA-HFE	other	strict	SAS	False	f3_synonymous	clean	247
HLA-HFE	other	strict	SAS	False	f4_noncoding	clean	25
HLA-HFE	other	strict	SAS	False	known	clean	60
HLA-HFE	other	strict	SAS	True	f2_protein	clean	<20
HLA-HFE	other	strict	SAS	True	f2_protein	partial_cds	<20
HLA-HFE	other	strict	SAS	True	f3_synonymous	clean	239
HLA-HFE	other	strict	SAS	True	f4_noncoding	clean	25
HLA-HFE	other	strict	SAS	True	known	clean	60
HLA-HFE	other	strict	UNASSIGNED	False	f2_protein	clean	<20
HLA-HFE	other	strict	UNASSIGNED	False	f2_protein	homopolymer_indel	<20
HLA-HFE	other	strict	UNASSIGNED	False	f2_protein	partial_cds	<20
HLA-HFE	other	strict	UNASSIGNED	False	f3_synonymous	clean	674
HLA-HFE	other	strict	UNASSIGNED	False	f4_noncoding	clean	154
HLA-HFE	other	strict	UNASSIGNED	False	known	clean	132
HLA-HFE	other	strict	UNASSIGNED	True	f2_protein	clean	<20
HLA-HFE	other	strict	UNASSIGNED	True	f2_protein	homopolymer_indel	<20
HLA-HFE	other	strict	UNASSIGNED	True	f2_protein	partial_cds	<20
HLA-HFE	other	strict	UNASSIGNED	True	f3_synonymous	clean	659
HLA-HFE	other	strict	UNASSIGNED	True	f4_noncoding	clean	150
HLA-HFE	other	strict	UNASSIGNED	True	known	clean	128
HLA-J	pseudogene_I	pred	AFR	False	f2_protein	clean	79
HLA-J	pseudogene_I	pred	AFR	False	f2_protein	homopolymer_indel	166
HLA-J	pseudogene_I	pred	AFR	False	f2_protein	partial_cds	42
HLA-J	pseudogene_I	pred	AFR	False	f3_synonymous	clean	38
