gene,ancestry,allele,freq,n_individuals
B,afr,57:05,2.5e-05,100798
B,afr,51:05,2.5e-05,100798
B,afr,44:15,2.5e-05,100798
B,afr,53:15,2.5e-05,100798
B,afr,67:02,2.5e-05,100798
B,afr,40:08,2e-05,100798
B,afr,51:06,2e-05,100798
B,afr,39:08,2e-05,100798
B,afr,39:13,2e-05,100798
B,afr,51:64,2e-05,100798
B,afr,14:09,2e-05,100798
B,afr,18:25,2e-05,100798
B,afr,35:59,2e-05,100798
B,afr,27:09,2e-05,100798
B,afr,15:67,2e-05,100798
B,afr,44:188,2e-05,100798
B,afr,08:23,1.5e-05,100798
B,afr,07:07,1.5e-05,100798
B,afr,58:04,1.5e-05,100798
B,afr,44:09,1.5e-05,100798
B,afr,54:01,1.5e-05,100798
B,afr,07:31,1.5e-05,100798
B,afr,56:09,1.5e-05,100798
B,afr,15:12,1.5e-05,100798
B,afr,27:10,1.5e-05,100798
B,afr,35:60,1.5e-05,100798
B,afr,53:21,1.5e-05,100798
B,afr,15:30,1.5e-05,100798
B,afr,15:39,1.5e-05,100798
B,afr,48:05,1.5e-05,100798
B,afr,15:62,1.5e-05,100798
B,afr,07:235,1.5e-05,100798
B,afr,27:08,1.5e-05,100798
B,afr,15:35,1.5e-05,100798
B,afr,40:23,1e-05,100798
B,afr,35:27,1e-05,100798
B,afr,15:23,1e-05,100798
B,afr,13:03,1e-05,100798
B,afr,35:14,1e-05,100798
B,afr,38:06,1e-05,100798
B,afr,44:28,1e-05,100798
B,afr,39:31,1e-05,100798
B,afr,35:30,1e-05,100798
B,afr,78:02,1e-05,100798
B,afr,08:20,1e-05,100798
B,afr,35:197,1e-05,100798
B,afr,51:10,1e-05,100798
B,afr,15:15,1e-05,100798
B,afr,08:18,1e-05,100798
B,afr,58:06,1e-05,100798
B,afr,15:40,5e-06,100798
B,afr,53:35,5e-06,100798
B,afr,18:13,5e-06,100798
B,afr,39:14,5e-06,100798
B,afr,35:09,5e-06,100798
B,afr,51:04,5e-06,100798
B,afr,53:08,5e-06,100798
B,afr,53:14,5e-06,100798
B,afr,51:148,5e-06,100798
B,afr,15:654,5e-06,100798
B,afr,35:32,5e-06,100798
B,afr,35:402,5e-06,100798
B,afr,27:12,5e-06,100798
B,afr,56:02,5e-06,100798
B,afr,53:43,5e-06,100798
B,afr,44:166,5e-06,100798
B,afr,58:36,5e-06,100798
B,afr,56:25,5e-06,100798
B,afr,53:20,5e-06,100798
B,afr,53:02,5e-06,100798
B,afr,51:34,5e-06,100798
B,afr,53:17,5e-06,100798
B,afr,53:18,5e-06,100798
B,afr,40:27,5e-06,100798
B,afr,35:06,5e-06,100798
B,afr,14:06,5e-06,100798
B,afr,35:63,5e-06,100798
B,afr,08:26,5e-06,100798
B,afr,18:05,5e-06,100798
B,afr,35:140,5e-06,100798
B,afr,15:71,5e-06,100798
B,afr,07:43,5e-06,100798
B,afr,15:389,5e-06,100798
B,afr,18:98,5e-06,100798
B,afr,48:03,5e-06,100798
B,afr,15:11,5e-06,100798
B,afr,44:23,5e-06,100798
B,afr,07:03,5e-06,100798
B,afr,44:13,5e-06,100798
B,afr,35:289,5e-06,100798
B,afr,15:45,5e-06,100798
B,afr,40:14,5e-06,100798
B,afr,40:32,5e-06,100798
B,afr,44:29,5e-06,100798
B,afr,15:55,5e-06,100798
B,afr,35:99,5e-06,100798
B,afr,07:04,5e-06,100798
B,afr,35:44,5e-06,100798
B,afr,51:22,5e-06,100798
B,afr,44:06,5e-06,100798
B,afr,15:61,5e-06,100798
B,afr,07:26,5e-06,100798
B,afr,07:359,5e-06,100798
B,afr,15:53,5e-06,100798
B,afr,27:01,5e-06,100798
B,afr,40:11,5e-06,100798
B,afr,44:245,5e-06,100798
B,afr,35:29,5e-06,100798
B,afr,42:09,5e-06,100798
B,afr,27:04,5e-06,100798
B,afr,44:55,5e-06,100798
B,afr,07:22,5e-06,100798
B,amr,35:01,0.068448,107928
B,amr,44:03,0.057348,107928
B,amr,07:02,0.054703,107928
B,amr,51:01,0.051446,107928
B,amr,40:02,0.051266,107928
B,amr,14:02,0.039614,107928
B,amr,08:01,0.039554,107928
B,amr,18:01,0.035922,107928
B,amr,44:02,0.033791,107928
B,amr,39:05,0.027982,107928
B,amr,15:01,0.027824,107928
B,amr,52:01,0.02377,107928
B,amr,39:06,0.022464,107928
B,amr,49:01,0.022446,107928
B,amr,27:05,0.022191,107928
B,amr,35:12,0.020083,107928
B,amr,48:01,0.019999,107928
B,amr,53:01,0.019721,107928
B,amr,45:01,0.01791,107928
B,amr,38:01,0.016423,107928
B,amr,35:03,0.014422,107928
B,amr,40:01,0.014343,107928
B,amr,35:17,0.013569,107928
B,amr,50:01,0.01343,107928
B,amr,15:03,0.012745,107928
B,amr,58:01,0.012703,107928
B,amr,13:02,0.012411,107928
B,amr,57:01,0.011952,107928
B,amr,35:02,0.011378,107928
B,amr,41:01,0.010303,107928
B,amr,39:01,0.009752,107928
B,amr,15:15,0.008705,107928
B,amr,14:01,0.008631,107928
B,amr,55:01,0.00858,107928
B,amr,57:03,0.008306,107928
B,amr,35:43,0.008288,107928
B,amr,51:02,0.007825,107928
B,amr,42:01,0.007139,107928
B,amr,40:05,0.00694,107928
B,amr,37:01,0.006903,107928
B,amr,35:08,0.006032,107928
B,amr,15:10,0.005471,107928
B,amr,39:02,0.005457,107928
B,amr,15:17,0.005249,107928
B,amr,07:05,0.005212,107928
B,amr,41:02,0.005156,107928
B,amr,58:02,0.003956,107928
B,amr,15:16,0.003854,107928
B,amr,39:08,0.003808,107928
B,amr,56:01,0.003776,107928
B,amr,15:30,0.003748,107928
B,amr,40:08,0.003336,107928
B,amr,35:14,0.003312,107928
B,amr,40:04,0.00265,107928
B,amr,35:05,0.002441,107928
B,amr,15:18,0.002423,107928
B,amr,27:02,0.00233,107928
B,amr,35:04,0.002126,107928
B,amr,47:01,0.002094,107928
B,amr,42:02,0.001848,107928
B,amr,81:01,0.001835,107928
B,amr,35:16,0.00176,107928
B,amr,40:11,0.001751,107928
B,amr,39:11,0.001696,107928
B,amr,51:08,0.001617,107928
B,amr,44:05,0.001557,107928
B,amr,40:27,0.001557,107928
B,amr,78:01,0.001496,107928
B,amr,35:20,0.001478,107928
B,amr,50:02,0.001413,107928
B,amr,15:04,0.001353,107928
B,amr,40:06,0.001126,107928
B,amr,15:39,0.001103,107928
B,amr,57:02,0.000959,107928
B,amr,15:07,0.000922,107928
B,amr,27:03,0.000852,107928
B,amr,39:09,0.000843,107928
B,amr,51:07,0.000764,107928
B,amr,39:10,0.000746,107928
B,amr,48:02,0.000709,107928
B,amr,73:01,0.000658,107928
B,amr,15:09,0.000584,107928
B,amr,48:03,0.000584,107928
B,amr,35:10,0.000556,107928
B,amr,35:11,0.000551,107928
B,amr,35:09,0.000542,107928
B,amr,15:40,0.000496,107928
B,amr,38:02,0.000463,107928
B,amr,15:20,0.000459,107928
B,amr,51:14,0.000445,107928
B,amr,35:21,0.000403,107928
B,amr,35:22,0.000389,107928
B,amr,35:23,0.000375,107928
B,amr,39:13,0.000371,107928
B,amr,27:07,0.000352,107928
B,amr,15:02,0.000338,107928
B,amr,40:20,0.000334,107928
B,amr,35:24,0.000334,107928
B,amr,35:28,0.000324,107928
B,amr,82:01,0.00032,107928
B,amr,46:01,0.00031,107928
B,amr,39:03,0.00031,107928
B,amr,14:03,0.000296,107928
B,amr,15:48,0.000296,107928
B,amr,15:35,0.000273,107928
B,amr,35:06,0.000269,107928
B,amr,40:16,0.000264,107928
B,amr,40:03,0.000264,107928
B,amr,13:01,0.000255,107928
B,amr,35:31,0.000241,107928
B,amr,35:30,0.000241,107928
B,amr,18:04,0.000241,107928
B,amr,15:08,0.000222,107928
B,amr,15:25,0.000208,107928
B,amr,07:14,0.000208,107928
B,amr,44:04,0.000199,107928
B,amr,18:03,0.00019,107928
B,amr,39:24,0.000176,107928
B,amr,39:14,0.000171,107928
B,amr,51:13,0.000167,107928
B,amr,27:12,0.000158,107928
B,amr,51:22,0.000153,107928
B,amr,67:01,0.000144,107928
B,amr,15:31,0.000139,107928
B,amr,44:10,0.000134,107928
B,amr,35:47,0.00012,107928
B,amr,78:04,0.00012,107928
B,amr,51:10,0.000116,107928
B,amr,15:21,0.000111,107928
B,amr,15:47,0.000107,107928
B,amr,39:12,0.000107,107928
B,amr,27:08,0.000107,107928
B,amr,07:09,0.000102,107928
B,amr,39:07,0.000102,107928
B,amr,54:01,0.000102,107928
B,amr,15:24,9.7e-05,107928
B,amr,18:05,9.3e-05,107928
B,amr,51:09,9.3e-05,107928
B,amr,44:06,9.3e-05,107928
B,amr,57:04,8.3e-05,107928
B,amr,39:20,8.3e-05,107928
B,amr,15:05,8.3e-05,107928
B,amr,35:19,7.9e-05,107928
B,amr,51:06,7.9e-05,107928
B,amr,27:06,7.4e-05,107928
B,amr,55:02,7.4e-05,107928
B,amr,51:05,6.5e-05,107928
B,amr,15:37,6e-05,107928
B,amr,15:13,6e-05,107928
B,amr,27:04,5.6e-05,107928
B,amr,35:68,5.6e-05,107928
B,amr,15:29,5.1e-05,107928
B,amr,18:02,5.1e-05,107928
B,amr,41:03,5.1e-05,107928
B,amr,15:38,5.1e-05,107928
B,amr,35:48,4.6e-05,107928
B,amr,48:07,4.6e-05,107928
B,amr,35:49,4.2e-05,107928
B,amr,35:34,3.7e-05,107928
B,amr,35:42,3.7e-05,107928
B,amr,07:20,3.7e-05,107928
B,amr,40:12,3.7e-05,107928
B,amr,35:15,3.7e-05,107928
B,amr,82:02,3.7e-05,107928
B,amr,39:22,3.7e-05,107928
B,amr,51:31,3.7e-05,107928
B,amr,51:75,3.2e-05,107928
B,amr,40:64,3.2e-05,107928
B,amr,07:04,3.2e-05,107928
B,amr,52:02,3.2e-05,107928
B,amr,35:55,3.2e-05,107928
B,amr,27:09,3.2e-05,107928
B,amr,51:04,2.8e-05,107928
B,amr,56:04,2.8e-05,107928
B,amr,35:26,2.8e-05,107928
B,amr,35:116,2.8e-05,107928
B,amr,39:37,2.3e-05,107928
B,amr,44:245,2.3e-05,107928
B,amr,15:54,2.3e-05,107928
B,amr,40:10,2.3e-05,107928
B,amr,27:10,2.3e-05,107928
B,amr,39:39,2.3e-05,107928
B,amr,35:41,2.3e-05,107928
B,amr,44:103,2.3e-05,107928
B,amr,07:07,2.3e-05,107928
B,amr,15:63,2.3e-05,107928
B,amr,27:27,2.3e-05,107928
B,amr,07:26,2.3e-05,107928
B,amr,15:32,1.9e-05,107928
B,amr,08:09,1.9e-05,107928
B,amr,38:06,1.9e-05,107928
B,amr,18:06,1.9e-05,107928
B,amr,15:06,1.9e-05,107928
B,amr,78:02,1.9e-05,107928
B,amr,15:33,1.9e-05,107928
B,amr,15:34,1.9e-05,107928
B,amr,15:23,1.9e-05,107928
B,amr,07:10,1.9e-05,107928
B,amr,39:212,1.4e-05,107928
B,amr,07:03,1.4e-05,107928
B,amr,15:110,1.4e-05,107928
B,amr,40:13,1.4e-05,107928
B,amr,15:71,1.4e-05,107928
B,amr,59:01,1.4e-05,107928
B,amr,41:07,1.4e-05,107928
B,amr,56:02,1.4e-05,107928
B,amr,15:11,1.4e-05,107928
B,amr,15:12,1.4e-05,107928
B,amr,35:59,1.4e-05,107928
B,amr,40:472,9e-06,107928
B,amr,48:12,9e-06,107928
B,amr,53:21,9e-06,107928
B,amr,35:197,9e-06,107928
B,amr,35:477,9e-06,107928
B,amr,35:44,9e-06,107928
B,amr,44:29,9e-06,107928
B,amr,51:23,9e-06,107928
B,amr,55:04,9e-06,107928
B,amr,44:188,9e-06,107928
B,amr,48:06,9e-06,107928
B,amr,44:212,9e-06,107928
B,amr,40:99,9e-06,107928
B,amr,15:154,9e-06,107928
B,amr,47:02,9e-06,107928
B,amr,35:63,9e-06,107928
B,amr,47:03,9e-06,107928
B,amr,44:55,9e-06,107928
B,amr,08:12,9e-06,107928
B,amr,52:10,9e-06,107928
B,amr,18:07,9e-06,107928
B,amr,27:14,9e-06,107928
B,amr,35:149,9e-06,107928
B,amr,15:55,9e-06,107928
B,amr,35:108,9e-06,107928
B,amr,38:03,9e-06,107928
B,amr,39:19,9e-06,107928
B,amr,40:175,5e-06,107928
B,amr,35:402,5e-06,107928
B,amr,15:581,5e-06,107928
B,amr,44:34,5e-06,107928
B,amr,35:99,5e-06,107928
B,amr,44:84,5e-06,107928
B,amr,52:37,5e-06,107928
B,amr,13:190,5e-06,107928
B,amr,37:10,5e-06,107928
B,amr,44:09,5e-06,107928
B,amr,52:40,5e-06,107928
B,amr,18:20,5e-06,107928
B,amr,53:42,5e-06,107928
B,amr,52:11,5e-06,107928
B,amr,49:18,5e-06,107928
B,amr,44:60,5e-06,107928
B,amr,35:29,5e-06,107928
B,amr,44:85,5e-06,107928
B,amr,15:180,5e-06,107928
B,amr,27:59N,5e-06,107928
B,amr,40:30,5e-06,107928
B,amr,40:511N,5e-06,107928
B,amr,35:87,5e-06,107928
B,amr,40:232,5e-06,107928
B,amr,35:233,5e-06,107928
B,amr,35:135,5e-06,107928
B,amr,53:06,5e-06,107928
B,amr,14:14,5e-06,107928
B,amr,52:03,5e-06,107928
B,amr,44:07,5e-06,107928
B,amr,40:298,5e-06,107928
B,amr,15:236,5e-06,107928
B,amr,40:129,5e-06,107928
B,amr,35:231,5e-06,107928
B,amr,51:220,5e-06,107928
B,amr,44:32,5e-06,107928
B,amr,15:721,5e-06,107928
B,amr,58:22,5e-06,107928
B,amr,15:155,5e-06,107928
B,amr,35:178,5e-06,107928
B,amr,07:12,5e-06,107928
B,amr,15:384,5e-06,107928
B,amr,35:323,5e-06,107928
B,amr,07:22,5e-06,107928
B,amr,15:53,5e-06,107928
B,amr,18:25,5e-06,107928
B,amr,39:58,5e-06,107928
B,amr,07:127,5e-06,107928
B,amr,15:27,5e-06,107928
B,amr,08:36,5e-06,107928
B,amr,39:75,5e-06,107928
B,amr,18:13,5e-06,107928
B,amr,07:18,5e-06,107928
B,amr,08:18,5e-06,107928
B,amr,35:103,5e-06,107928
B,amr,08:50,5e-06,107928
B,amr,15:108,5e-06,107928
B,amr,35:72,5e-06,107928
B,amr,35:123,5e-06,107928
B,amr,39:34,5e-06,107928
B,amr,35:343,5e-06,107928
B,amr,40:226,5e-06,107928
B,amr,39:174,5e-06,107928
B,amr,35:121,5e-06,107928
B,amr,40:28,5e-06,107928
B,amr,35:321,5e-06,107928
B,amr,52:04,5e-06,107928
B,amr,53:46,5e-06,107928
B,amr,48:13,5e-06,107928
B,amr,51:127,5e-06,107928
B,amr,41:06,5e-06,107928
B,amr,35:502,5e-06,107928
B,amr,44:08,5e-06,107928
B,amr,35:50,5e-06,107928
B,amr,35:141,5e-06,107928
B,amr,39:31,5e-06,107928
B,amr,35:346,5e-06,107928
B,amr,07:516,5e-06,107928
B,amr,15:150,5e-06,107928
B,amr,15:14,5e-06,107928
B,amr,07:42,5e-06,107928
B,amr,35:32,5e-06,107928
B,amr,27:01,5e-06,107928
B,amr,56:09,5e-06,107928
B,amr,39:164,5e-06,107928
B,amr,15:83,5e-06,107928
B,amr,08:04,5e-06,107928
B,amr,15:56,5e-06,107928
B,amr,35:480,5e-06,107928
B,amr,40:40,5e-06,107928
B,eas,40:01,0.097055,15893
B,eas,46:01,0.078588,15893
B,eas,58:01,0.056943,15893
B,eas,51:01,0.05106,15893
B,eas,15:02,0.049047,15893
B,eas,38:02,0.047725,15893
B,eas,15:01,0.038413,15893
B,eas,13:01,0.036588,15893
B,eas,40:02,0.033379,15893
B,eas,35:01,0.031209,15893
B,eas,44:03,0.030768,15893
B,eas,54:01,0.028,15893
B,eas,07:02,0.024571,15893
B,eas,35:05,0.024287,15893
B,eas,52:01,0.021645,15893
B,eas,13:02,0.021204,15893
B,eas,48:01,0.019757,15893
B,eas,40:06,0.018971,15893
B,eas,55:02,0.01875,15893
B,eas,07:05,0.018216,15893
B,eas,15:35,0.016045,15893
B,eas,39:01,0.015636,15893
B,eas,08:01,0.012553,15893
B,eas,27:04,0.011955,15893
B,eas,18:01,0.011137,15893
B,eas,15:21,0.01098,15893
B,eas,15:25,0.010822,15893
B,eas,57:01,0.010665,15893
B,eas,44:02,0.010288,15893
B,eas,51:02,0.007897,15893
B,eas,37:01,0.007865,15893
B,eas,15:18,0.007142,15893
B,eas,15:11,0.00711,15893
B,eas,35:03,0.007079,15893
B,eas,27:05,0.007047,15893
B,eas,56:01,0.006733,15893
B,eas,27:06,0.006135,15893
B,eas,15:12,0.005537,15893
B,eas,15:13,0.005002,15893
B,eas,15:27,0.004876,15893
B,eas,38:01,0.004121,15893
B,eas,50:01,0.003649,15893
B,eas,51:06,0.003649,15893
B,eas,67:01,0.003524,15893
B,eas,59:01,0.003429,15893
B,eas,56:04,0.003272,15893
B,eas,14:02,0.003177,15893
B,eas,18:02,0.003146,15893
B,eas,48:03,0.002454,15893
B,eas,40:10,0.002202,15893
B,eas,15:07,0.002139,15893
B,eas,55:01,0.002139,15893
B,eas,45:01,0.001951,15893
B,eas,14:01,0.001919,15893
B,eas,39:09,0.001919,15893
B,eas,49:01,0.001793,15893
B,eas,40:03,0.001699,15893
B,eas,39:05,0.001636,15893
B,eas,53:01,0.00151,15893
B,eas,35:02,0.001416,15893
B,eas,56:02,0.001353,15893
B,eas,56:03,0.001007,15893
B,eas,15:17,0.000944,15893
B,eas,39:15,0.000912,15893
B,eas,81:01,0.000881,15893
B,eas,35:30,0.000881,15893
B,eas,15:03,0.000849,15893
B,eas,41:01,0.000818,15893
B,eas,15:06,0.000787,15893
B,eas,35:08,0.000755,15893
B,eas,55:04,0.000692,15893
B,eas,42:01,0.000661,15893
B,eas,39:06,0.000598,15893
B,eas,41:02,0.000566,15893
B,eas,15:32,0.000566,15893
B,eas,15:10,0.000503,15893
B,eas,27:07,0.000503,15893
B,eas,55:12,0.000409,15893
B,eas,39:02,0.000346,15893
B,eas,44:05,0.000315,15893
B,eas,73:01,0.000315,15893
B,eas,57:03,0.000315,15893
B,eas,58:02,0.000315,15893
B,eas,27:02,0.000283,15893
B,eas,39:04,0.000283,15893
B,eas,40:40,0.000283,15893
B,eas,51:08,0.000252,15893
B,eas,47:01,0.000252,15893
B,eas,15:05,0.000252,15893
B,eas,15:08,0.000252,15893
B,eas,15:38,0.000189,15893
B,eas,15:58,0.000189,15893
B,eas,51:07,0.000189,15893
B,eas,15:16,0.000189,15893
B,eas,35:43,0.000157,15893
B,eas,39:24,0.000157,15893
B,eas,13:12,0.000126,15893
B,eas,78:01,9.4e-05,15893
B,eas,56:10,9.4e-05,15893
B,eas,15:15,9.4e-05,15893
B,eas,51:05,9.4e-05,15893
B,eas,27:20,6.3e-05,15893
B,eas,42:02,6.3e-05,15893
B,eas,27:14,6.3e-05,15893
B,eas,15:212,6.3e-05,15893
B,eas,57:04,6.3e-05,15893
B,eas,15:24,6.3e-05,15893
B,eas,15:56,6.3e-05,15893
B,eas,44:04,6.3e-05,15893
B,eas,39:10,6.3e-05,15893
B,eas,15:141,6.3e-05,15893
B,eas,15:46,6.3e-05,15893
B,eas,48:02,3.1e-05,15893
B,eas,27:03,3.1e-05,15893
B,eas,51:09,3.1e-05,15893
B,eas,52:51,3.1e-05,15893
B,eas,35:68,3.1e-05,15893
B,eas,40:11,3.1e-05,15893
B,eas,57:02,3.1e-05,15893
B,eas,39:08,3.1e-05,15893
B,eas,35:124,3.1e-05,15893
B,eas,56:94,3.1e-05,15893
B,eas,46:08,3.1e-05,15893
B,eas,82:01,3.1e-05,15893
B,eas,55:07,3.1e-05,15893
B,eas,50:02,3.1e-05,15893
B,eas,55:23,3.1e-05,15893
B,eas,40:16,3.1e-05,15893
B,eas,35:42,3.1e-05,15893
B,eas,15:64,3.1e-05,15893
B,eas,55:18,3.1e-05,15893
B,eas,15:721,3.1e-05,15893
B,eas,15:44,3.1e-05,15893
B,eas,15:68,3.1e-05,15893
B,eas,37:05,3.1e-05,15893
B,eas,35:17,3.1e-05,15893
B,eas,40:87,3.1e-05,15893
B,eas,15:09,3.1e-05,15893
B,eas,35:188,3.1e-05,15893
B,eas,15:04,3.1e-05,15893
B,eas,48:04,3.1e-05,15893
B,eas,15:37,3.1e-05,15893
B,eas,35:20,3.1e-05,15893
B,eas,18:04,3.1e-05,15893
B,eas,15:106,3.1e-05,15893
B,eas,35:31,3.1e-05,15893
B,eas,13:13,3.1e-05,15893
B,eas,56:05,3.1e-05,15893
B,eas,40:533,3.1e-05,15893
B,eur,07:02,0.126635,302712
B,eur,08:01,0.111844,302712
B,eur,44:02,0.087739,302712
B,eur,15:01,0.059168,302712
B,eur,35:01,0.05495,302712
B,eur,40:01,0.051423,302712
B,eur,44:03,0.048275,302712
B,eur,51:01,0.047398,302712
B,eur,18:01,0.044782,302712
B,eur,27:05,0.036569,302712
B,eur,57:01,0.035813,302712
B,eur,14:02,0.030522,302712
B,eur,13:02,0.025225,302712
B,eur,38:01,0.024565,302712
B,eur,55:01,0.01807,302712
B,eur,35:03,0.017994,302712
B,eur,49:01,0.016085,302712
B,eur,37:01,0.013959,302712
B,eur,40:02,0.012502,302712
B,eur,35:02,0.012314,302712
B,eur,50:01,0.011265,302712
B,eur,39:01,0.010713,302712
B,eur,52:01,0.010323,302712
B,eur,14:01,0.009217,302712
B,eur,58:01,0.007755,302712
B,eur,56:01,0.006505,302712
B,eur,39:06,0.006067,302712
B,eur,45:01,0.005563,302712
B,eur,41:02,0.005411,302712
B,eur,35:08,0.005319,302712
B,eur,41:01,0.005312,302712
B,eur,27:02,0.004557,302712
B,eur,15:17,0.004025,302712
B,eur,53:01,0.003446,302712
B,eur,07:05,0.003351,302712
B,eur,44:05,0.003274,302712
B,eur,47:01,0.002773,302712
B,eur,15:18,0.002268,302712
B,eur,15:03,0.001465,302712
B,eur,51:08,0.00113,302712
B,eur,57:03,0.000775,302712
B,eur,48:01,0.000728,302712
B,eur,15:16,0.000674,302712
B,eur,15:07,0.000647,302712
B,eur,51:09,0.000583,302712
B,eur,44:04,0.000581,302712
B,eur,18:03,0.00056,302712
B,eur,51:07,0.000519,302712
B,eur,73:01,0.00051,302712
B,eur,39:24,0.000486,302712
B,eur,50:02,0.000449,302712
B,eur,15:24,0.000436,302712
B,eur,57:02,0.000413,302712
B,eur,27:07,0.000391,302712
B,eur,15:10,0.00037,302712
B,eur,07:04,0.000352,302712
B,eur,40:06,0.000327,302712
B,eur,42:01,0.000312,302712
B,eur,15:09,0.000281,302712
B,eur,51:05,0.000269,302712
B,eur,42:02,0.000208,302712
B,eur,15:08,0.000164,302712
B,eur,58:02,0.00014,302712
B,eur,39:10,0.000119,302712
B,eur,27:03,0.000112,302712
B,eur,13:01,0.000107,302712
B,eur,46:01,0.000107,302712
B,eur,07:10,0.000106,302712
B,eur,27:08,0.000106,302712
B,eur,15:34,9.4e-05,302712
B,eur,27:14,9.2e-05,302712
B,eur,18:05,8.8e-05,302712
B,eur,39:05,7.9e-05,302712
B,eur,15:39,7.6e-05,302712
B,eur,27:09,7.4e-05,302712
B,eur,08:09,7.4e-05,302712
B,eur,81:01,7.4e-05,302712
B,eur,44:06,7.3e-05,302712
B,eur,44:09,7.1e-05,302712
B,eur,39:31,6.6e-05,302712
B,eur,35:41,6.6e-05,302712
B,eur,54:01,6.4e-05,302712
B,eur,27:10,6.3e-05,302712
B,eur,18:04,6.3e-05,302712
B,eur,44:29,6.3e-05,302712
B,eur,27:12,6.1e-05,302712
B,eur,15:02,5.9e-05,302712
B,eur,67:01,5.5e-05,302712
B,eur,38:02,5.5e-05,302712
B,eur,35:05,5.5e-05,302712
B,eur,07:09,5.3e-05,302712
B,eur,15:23,5.1e-05,302712
B,eur,08:18,5e-05,302712
B,eur,07:07,4.8e-05,302712
B,eur,15:71,4.5e-05,302712
B,eur,55:02,4e-05,302712
B,eur,78:01,3.8e-05,302712
B,eur,44:08,3.8e-05,302712
B,eur,78:02,3.6e-05,302712
B,eur,27:01,3.5e-05,302712
B,eur,15:31,3.3e-05,302712
B,eur,35:12,3.3e-05,302712
B,eur,15:35,3.1e-05,302712
B,eur,07:03,3e-05,302712
B,eur,07:14,2.8e-05,302712
B,eur,18:14,2.8e-05,302712
B,eur,35:42,2.8e-05,302712
B,eur,35:29,2.8e-05,302712
B,eur,15:13,2.8e-05,302712
B,eur,15:29,2.6e-05,302712
B,eur,18:07,2.6e-05,302712
B,eur,44:55,2.6e-05,302712
B,eur,08:04,2.6e-05,302712
B,eur,07:15,2.5e-05,302712
B,eur,15:45,2.5e-05,302712
B,eur,40:12,2.5e-05,302712
B,eur,07:22,2.3e-05,302712
B,eur,15:33,2.3e-05,302712
B,eur,35:27,2.1e-05,302712
B,eur,47:02,2.1e-05,302712
B,eur,15:14,2.1e-05,302712
B,eur,18:13,2e-05,302712
B,eur,44:188,2e-05,302712
B,eur,15:82,1.8e-05,302712
B,eur,51:65,1.8e-05,302712
B,eur,40:14,1.8e-05,302712
B,eur,37:02,1.8e-05,302712
B,eur,53:05,1.8e-05,302712
B,eur,15:21,1.7e-05,302712
B,eur,51:02,1.7e-05,302712
B,eur,35:20,1.7e-05,302712
B,eur,14:03,1.7e-05,302712
B,eur,37:04,1.5e-05,302712
B,eur,40:16,1.5e-05,302712
B,eur,35:197,1.5e-05,302712
B,eur,07:47,1.5e-05,302712
B,eur,44:21,1.3e-05,302712
B,eur,18:08,1.3e-05,302712
B,eur,18:20,1.3e-05,302712
B,eur,15:65,1.2e-05,302712
B,eur,40:08,1.2e-05,302712
B,eur,44:34,1.2e-05,302712
B,eur,40:32,1.2e-05,302712
B,eur,18:18,1.2e-05,302712
B,eur,15:73,1.2e-05,302712
B,eur,15:37,1e-05,302712
B,eur,44:84,1e-05,302712
B,eur,44:245,1e-05,302712
B,eur,07:26,1e-05,302712
B,eur,07:36,1e-05,302712
B,eur,40:10,1e-05,302712
B,eur,35:423,1e-05,302712
B,eur,39:02,1e-05,302712
B,eur,27:06,1e-05,302712
B,eur,18:06,8e-06,302712
B,eur,15:212,8e-06,302712
B,eur,07:53,8e-06,302712
B,eur,15:135,8e-06,302712
B,eur,07:37,8e-06,302712
B,eur,51:22,8e-06,302712
B,eur,15:78,8e-06,302712
B,eur,44:46,8e-06,302712
B,eur,42:05,8e-06,302712
B,eur,18:11,8e-06,302712
B,eur,44:23,8e-06,302712
B,eur,08:20,8e-06,302712
B,eur,27:04,8e-06,302712
B,eur,40:31,8e-06,302712
B,eur,48:02,8e-06,302712
B,eur,15:25,8e-06,302712
B,eur,35:55,7e-06,302712
B,eur,14:06,7e-06,302712
B,eur,07:08,7e-06,302712
B,eur,51:43,7e-06,302712
B,eur,15:11,7e-06,302712
B,eur,82:01,7e-06,302712
B,eur,35:17,7e-06,302712
B,eur,35:280,7e-06,302712
B,eur,18:12,7e-06,302712
B,eur,08:23,7e-06,302712
B,eur,57:04,7e-06,302712
B,eur,47:03,5e-06,302712
B,eur,56:60,5e-06,302712
B,eur,13:03,5e-06,302712
B,eur,15:153,5e-06,302712
B,eur,35:77,5e-06,302712
B,eur,51:34,5e-06,302712
B,eur,18:02,5e-06,302712
B,eur,15:12,5e-06,302712
B,eur,35:323,5e-06,302712
B,eur,39:09,5e-06,302712
B,eur,35:43,5e-06,302712
B,eur,51:42,5e-06,302712
B,eur,56:09,5e-06,302712
B,eur,35:60,5e-06,302712
B,eur,59:01,5e-06,302712
B,eur,35:120,5e-06,302712
B,eur,44:22,5e-06,302712
B,eur,15:42,5e-06,302712
B,eur,51:56,5e-06,302712
B,eur,40:87,5e-06,302712
B,eur,08:12,5e-06,302712
B,eur,51:06,5e-06,302712
B,eur,35:584,5e-06,302712
B,eur,38:09,5e-06,302712
B,eur,44:17,5e-06,302712
B,eur,39:15,5e-06,302712
B,eur,55:04,3e-06,302712
B,eur,13:04,3e-06,302712
