gene	category	ancestry	occurrence_k	n_alleles	share_of_S_obs
HLA-DQB1	known	EUR	9	1	0.0105
HLA-DQB1	known	EUR	11	1	0.0105
HLA-DQB1	known	EUR	12	1	0.0105
HLA-DQB1	known	EUR	13	2	0.0211
HLA-DQB1	known	EUR	14	1	0.0105
HLA-DQB1	known	EUR	15	1	0.0105
HLA-DQB1	known	EUR	16	1	0.0105
HLA-DQB1	known	EUR	17	1	0.0105
HLA-DQB1	known	EUR	24	1	0.0105
HLA-DQB1	known	EUR	27	1	0.0105
HLA-DQB1	known	EUR	28	2	0.0211
HLA-DQB1	known	EUR	39	2	0.0211
HLA-DQB1	known	EUR	62	1	0.0105
HLA-DQB1	known	EUR	79	1	0.0105
HLA-DQB1	known	EUR	97	1	0.0105
HLA-DQB1	known	EUR	100	1	0.0105
HLA-DQB1	known	EUR	107	1	0.0105
HLA-DQB1	known	EUR	108	1	0.0105
HLA-DQB1	known	EUR	114	1	0.0105
HLA-DQB1	known	EUR	149	1	0.0105
HLA-DQB1	known	EUR	170	1	0.0105
HLA-DQB1	known	EUR	179	1	0.0105
HLA-DQB1	known	EUR	253	1	0.0105
HLA-DQB1	known	EUR	258	1	0.0105
HLA-DQB1	known	EUR	353	1	0.0105
HLA-DQB1	known	EUR	373	1	0.0105
HLA-DQB1	known	EUR	394	1	0.0105
HLA-DQB1	known	EUR	463	1	0.0105
HLA-DQB1	known	EUR	502	1	0.0105
HLA-DQB1	known	EUR	556	1	0.0105
HLA-DQB1	known	EUR	638	1	0.0105
HLA-DQB1	known	MID	1	16	0.2857
HLA-DQB1	known	MID	2	6	0.1071
HLA-DQB1	known	MID	3	2	0.0357
HLA-DQB1	known	MID	4	3	0.0536
HLA-DQB1	known	MID	5	2	0.0357
HLA-DQB1	known	MID	6	2	0.0357
HLA-DQB1	known	MID	8	1	0.0179
HLA-DQB1	known	MID	9	3	0.0536
HLA-DQB1	known	MID	10	1	0.0179
HLA-DQB1	known	MID	11	1	0.0179
HLA-DQB1	known	MID	12	1	0.0179
HLA-DQB1	known	MID	13	2	0.0357
HLA-DQB1	known	MID	14	2	0.0357
HLA-DQB1	known	MID	17	1	0.0179
HLA-DQB1	known	MID	18	2	0.0357
HLA-DQB1	known	MID	19	1	0.0179
HLA-DQB1	known	MID	29	1	0.0179
HLA-DQB1	known	MID	30	1	0.0179
HLA-DQB1	known	MID	33	1	0.0179
HLA-DQB1	known	MID	35	1	0.0179
HLA-DQB1	known	MID	40	1	0.0179
HLA-DQB1	known	MID	49	1	0.0179
HLA-DQB1	known	MID	56	1	0.0179
HLA-DQB1	known	MID	82	1	0.0179
HLA-DQB1	known	MID	84	1	0.0179
HLA-DQB1	known	MID	159	1	0.0179
HLA-DQB1	known	SAS	1	16	0.25
HLA-DQB1	known	SAS	2	7	0.1094
HLA-DQB1	known	SAS	3	3	0.0469
HLA-DQB1	known	SAS	4	3	0.0469
HLA-DQB1	known	SAS	5	3	0.0469
HLA-DQB1	known	SAS	7	4	0.0625
HLA-DQB1	known	SAS	8	2	0.0312
HLA-DQB1	known	SAS	9	1	0.0156
HLA-DQB1	known	SAS	10	1	0.0156
HLA-DQB1	known	SAS	11	1	0.0156
HLA-DQB1	known	SAS	15	1	0.0156
HLA-DQB1	known	SAS	17	1	0.0156
HLA-DQB1	known	SAS	18	1	0.0156
HLA-DQB1	known	SAS	19	1	0.0156
HLA-DQB1	known	SAS	20	1	0.0156
HLA-DQB1	known	SAS	22	1	0.0156
HLA-DQB1	known	SAS	31	1	0.0156
HLA-DQB1	known	SAS	39	1	0.0156
HLA-DQB1	known	SAS	41	1	0.0156
HLA-DQB1	known	SAS	43	1	0.0156
HLA-DQB1	known	SAS	59	1	0.0156
HLA-DQB1	known	SAS	64	1	0.0156
HLA-DQB1	known	SAS	65	1	0.0156
HLA-DQB1	known	SAS	71	1	0.0156
HLA-DQB1	known	SAS	103	1	0.0156
HLA-DQB1	known	SAS	125	1	0.0156
HLA-DQB1	known	SAS	135	1	0.0156
HLA-DQB1	known	SAS	145	1	0.0156
HLA-DQB1	known	SAS	149	1	0.0156
HLA-DQB1	known	SAS	152	1	0.0156
HLA-DQB1	known	SAS	159	1	0.0156
HLA-DQB1	known	SAS	201	1	0.0156
HLA-DQB1	known	SAS	383	1	0.0156
HLA-DQB1	known	POOLED	1	46	0.2706
HLA-DQB1	known	POOLED	2	25	0.1471
HLA-DQB1	known	POOLED	3	10	0.0588
HLA-DQB1	known	POOLED	4	4	0.0235
HLA-DQB1	known	POOLED	5	6	0.0353
HLA-DQB1	known	POOLED	6	4	0.0235
HLA-DQB1	known	POOLED	7	3	0.0176
HLA-DQB1	known	POOLED	8	3	0.0176
HLA-DQB1	known	POOLED	9	1	0.0059
HLA-DQB1	known	POOLED	10	2	0.0118
HLA-DQB1	known	POOLED	11	2	0.0118
HLA-DQB1	known	POOLED	12	1	0.0059
HLA-DQB1	known	POOLED	13	1	0.0059
HLA-DQB1	known	POOLED	15	3	0.0176
HLA-DQB1	known	POOLED	16	2	0.0118
HLA-DQB1	known	POOLED	17	3	0.0176
HLA-DQB1	known	POOLED	18	1	0.0059
HLA-DQB1	known	POOLED	20	1	0.0059
HLA-DQB1	known	POOLED	21	2	0.0118
HLA-DQB1	known	POOLED	22	1	0.0059
HLA-DQB1	known	POOLED	23	1	0.0059
HLA-DQB1	known	POOLED	25	1	0.0059
HLA-DQB1	known	POOLED	27	1	0.0059
HLA-DQB1	known	POOLED	29	1	0.0059
HLA-DQB1	known	POOLED	31	1	0.0059
HLA-DQB1	known	POOLED	38	1	0.0059
HLA-DQB1	known	POOLED	40	1	0.0059
HLA-DQB1	known	POOLED	45	1	0.0059
HLA-DQB1	known	POOLED	48	1	0.0059
HLA-DQB1	known	POOLED	49	1	0.0059
HLA-DQB1	known	POOLED	50	1	0.0059
HLA-DQB1	known	POOLED	51	1	0.0059
HLA-DQB1	known	POOLED	53	2	0.0118
HLA-DQB1	known	POOLED	56	1	0.0059
HLA-DQB1	known	POOLED	72	1	0.0059
HLA-DQB1	known	POOLED	77	1	0.0059
HLA-DQB1	known	POOLED	86	1	0.0059
HLA-DQB1	known	POOLED	93	1	0.0059
HLA-DQB1	known	POOLED	120	1	0.0059
HLA-DQB1	known	POOLED	125	1	0.0059
HLA-DQB1	known	POOLED	148	1	0.0059
HLA-DQB1	known	POOLED	176	1	0.0059
HLA-DQB1	known	POOLED	210	1	0.0059
HLA-DQB1	known	POOLED	213	1	0.0059
HLA-DQB1	known	POOLED	224	1	0.0059
HLA-DQB1	known	POOLED	236	1	0.0059
HLA-DQB1	known	POOLED	238	1	0.0059
HLA-DQB1	known	POOLED	331	1	0.0059
HLA-DQB1	known	POOLED	363	1	0.0059
HLA-DQB1	known	POOLED	394	1	0.0059
HLA-DQB1	known	POOLED	445	1	0.0059
HLA-DQB1	known	POOLED	453	1	0.0059
HLA-DQB1	known	POOLED	467	1	0.0059
HLA-DQB1	known	POOLED	531	1	0.0059
HLA-DQB1	known	POOLED	554	1	0.0059
HLA-DQB1	known	POOLED	558	1	0.0059
HLA-DQB1	known	POOLED	580	1	0.0059
HLA-DQB1	known	POOLED	706	1	0.0059
HLA-DQB1	known	POOLED	745	1	0.0059
HLA-DQB1	known	POOLED	791	1	0.0059
HLA-DQB1	known	POOLED	817	1	0.0059
HLA-DQB1	known	POOLED	831	1	0.0059
HLA-DQB1	known	POOLED	1076	1	0.0059
HLA-DQB1	known	POOLED	1407	1	0.0059
HLA-DQB1	known	POOLED	1545	1	0.0059
HLA-DQB1	known	POOLED	1565	1	0.0059
HLA-DQB1	known	POOLED	1837	1	0.0059
HLA-DQB1	known	POOLED	1948	1	0.0059
HLA-DQB1	novel	AFR	1	157	0.797
HLA-DQB1	novel	AFR	2	13	0.066
HLA-DQB1	novel	AFR	3	6	0.0305
HLA-DQB1	novel	AFR	5	3	0.0152
HLA-DQB1	novel	AFR	6	3	0.0152
HLA-DQB1	novel	AFR	7	2	0.0102
HLA-DQB1	novel	AFR	10	1	0.0051
HLA-DQB1	novel	AFR	13	1	0.0051
HLA-DQB1	novel	AFR	14	1	0.0051
HLA-DQB1	novel	AFR	16	2	0.0102
HLA-DQB1	novel	AFR	21	1	0.0051
HLA-DQB1	novel	AFR	25	1	0.0051
HLA-DQB1	novel	AFR	27	1	0.0051
HLA-DQB1	novel	AFR	33	1	0.0051
HLA-DQB1	novel	AFR	49	1	0.0051
HLA-DQB1	novel	AFR	70	2	0.0102
HLA-DQB1	novel	AFR	246	1	0.0051
HLA-DQB1	novel	AMR	1	138	0.8519
HLA-DQB1	novel	AMR	2	7	0.0432
HLA-DQB1	novel	AMR	3	2	0.0123
HLA-DQB1	novel	AMR	5	3	0.0185
HLA-DQB1	novel	AMR	8	3	0.0185
HLA-DQB1	novel	AMR	18	1	0.0062
HLA-DQB1	novel	AMR	20	1	0.0062
HLA-DQB1	novel	AMR	29	1	0.0062
HLA-DQB1	novel	AMR	33	1	0.0062
HLA-DQB1	novel	AMR	35	1	0.0062
HLA-DQB1	novel	AMR	37	1	0.0062
HLA-DQB1	novel	AMR	53	1	0.0062
HLA-DQB1	novel	AMR	58	1	0.0062
HLA-DQB1	novel	AMR	132	1	0.0062
HLA-DQB1	novel	EAS	1	61	0.7821
HLA-DQB1	novel	EAS	2	3	0.0385
HLA-DQB1	novel	EAS	6	2	0.0256
HLA-DQB1	novel	EAS	8	2	0.0256
HLA-DQB1	novel	EAS	11	3	0.0385
HLA-DQB1	novel	EAS	14	1	0.0128
HLA-DQB1	novel	EAS	16	2	0.0256
HLA-DQB1	novel	EAS	18	1	0.0128
HLA-DQB1	novel	EAS	20	1	0.0128
HLA-DQB1	novel	EAS	31	1	0.0128
HLA-DQB1	novel	EAS	116	1	0.0128
HLA-DQB1	novel	EUR	1	131	0.8506
HLA-DQB1	novel	EUR	2	3	0.0195
HLA-DQB1	novel	EUR	3	2	0.013
HLA-DQB1	novel	EUR	4	2	0.013
HLA-DQB1	novel	EUR	5	2	0.013
HLA-DQB1	novel	EUR	6	3	0.0195
HLA-DQB1	novel	EUR	7	1	0.0065
HLA-DQB1	novel	EUR	10	1	0.0065
HLA-DQB1	novel	EUR	11	1	0.0065
HLA-DQB1	novel	EUR	15	1	0.0065
HLA-DQB1	novel	EUR	26	1	0.0065
HLA-DQB1	novel	EUR	31	1	0.0065
HLA-DQB1	novel	EUR	38	1	0.0065
HLA-DQB1	novel	EUR	41	1	0.0065
HLA-DQB1	novel	EUR	74	1	0.0065
HLA-DQB1	novel	EUR	76	1	0.0065
HLA-DQB1	novel	EUR	121	1	0.0065
HLA-DQB1	novel	MID	1	24	0.6667
HLA-DQB1	novel	MID	2	3	0.0833
HLA-DQB1	novel	MID	4	4	0.1111
HLA-DQB1	novel	MID	5	1	0.0278
HLA-DQB1	novel	MID	8	1	0.0278
HLA-DQB1	novel	MID	11	1	0.0278
HLA-DQB1	novel	MID	22	1	0.0278
HLA-DQB1	novel	MID	23	1	0.0278
HLA-DQB1	novel	SAS	1	55	0.7746
HLA-DQB1	novel	SAS	2	4	0.0563
HLA-DQB1	novel	SAS	3	1	0.0141
HLA-DQB1	novel	SAS	4	1	0.0141
HLA-DQB1	novel	SAS	5	2	0.0282
HLA-DQB1	novel	SAS	7	1	0.0141
HLA-DQB1	novel	SAS	8	1	0.0141
HLA-DQB1	novel	SAS	13	2	0.0282
HLA-DQB1	novel	SAS	19	1	0.0141
HLA-DQB1	novel	SAS	28	1	0.0141
HLA-DQB1	novel	SAS	33	1	0.0141
HLA-DQB1	novel	SAS	63	1	0.0141
HLA-DQB1	novel	POOLED	1	504	0.869
HLA-DQB1	novel	POOLED	2	36	0.0621
HLA-DQB1	novel	POOLED	3	6	0.0103
HLA-DQB1	novel	POOLED	4	6	0.0103
HLA-DQB1	novel	POOLED	5	2	0.0034
HLA-DQB1	novel	POOLED	6	2	0.0034
HLA-DQB1	novel	POOLED	7	3	0.0052
HLA-DQB1	novel	POOLED	8	1	0.0017
HLA-DQB1	novel	POOLED	9	2	0.0034
HLA-DQB1	novel	POOLED	10	1	0.0017
HLA-DQB1	novel	POOLED	11	1	0.0017
HLA-DQB1	novel	POOLED	26	1	0.0017
HLA-DQB1	novel	POOLED	28	1	0.0017
HLA-DQB1	novel	POOLED	35	1	0.0017
HLA-DQB1	novel	POOLED	44	1	0.0017
HLA-DQB1	novel	POOLED	47	1	0.0017
HLA-DQB1	novel	POOLED	50	1	0.0017
HLA-DQB1	novel	POOLED	58	1	0.0017
HLA-DQB1	novel	POOLED	59	1	0.0017
HLA-DQB1	novel	POOLED	69	1	0.0017
HLA-DQB1	novel	POOLED	89	1	0.0017
HLA-DQB1	novel	POOLED	147	1	0.0017
HLA-DQB1	novel	POOLED	153	1	0.0017
HLA-DQB1	novel	POOLED	161	1	0.0017
HLA-DQB1	novel	POOLED	217	1	0.0017
HLA-DQB1	novel	POOLED	333	1	0.0017
HLA-DQB1	novel	POOLED	615	1	0.0017
HLA-DQB2	all	AFR	1	104	0.698
HLA-DQB2	all	AFR	2	10	0.0671
HLA-DQB2	all	AFR	3	1	0.0067
HLA-DQB2	all	AFR	4	1	0.0067
HLA-DQB2	all	AFR	5	2	0.0134
HLA-DQB2	all	AFR	6	1	0.0067
HLA-DQB2	all	AFR	7	3	0.0201
HLA-DQB2	all	AFR	9	1	0.0067
HLA-DQB2	all	AFR	10	1	0.0067
HLA-DQB2	all	AFR	11	1	0.0067
HLA-DQB2	all	AFR	12	2	0.0134
HLA-DQB2	all	AFR	14	1	0.0067
HLA-DQB2	all	AFR	25	1	0.0067
HLA-DQB2	all	AFR	28	1	0.0067
HLA-DQB2	all	AFR	31	1	0.0067
HLA-DQB2	all	AFR	34	2	0.0134
HLA-DQB2	all	AFR	45	1	0.0067
HLA-DQB2	all	AFR	50	1	0.0067
HLA-DQB2	all	AFR	60	1	0.0067
HLA-DQB2	all	AFR	160	1	0.0067
HLA-DQB2	all	AFR	163	1	0.0067
HLA-DQB2	all	AFR	210	1	0.0067
HLA-DQB2	all	AFR	241	1	0.0067
HLA-DQB2	all	AFR	283	1	0.0067
HLA-DQB2	all	AFR	354	1	0.0067
HLA-DQB2	all	AFR	371	1	0.0067
HLA-DQB2	all	AFR	394	1	0.0067
HLA-DQB2	all	AFR	420	1	0.0067
HLA-DQB2	all	AFR	448	1	0.0067
HLA-DQB2	all	AFR	538	1	0.0067
HLA-DQB2	all	AFR	739	1	0.0067
HLA-DQB2	all	AFR	1232	1	0.0067
HLA-DQB2	all	AMR	1	93	0.6414
HLA-DQB2	all	AMR	2	12	0.0828
HLA-DQB2	all	AMR	3	4	0.0276
HLA-DQB2	all	AMR	5	3	0.0207
HLA-DQB2	all	AMR	6	1	0.0069
HLA-DQB2	all	AMR	8	2	0.0138
HLA-DQB2	all	AMR	9	1	0.0069
HLA-DQB2	all	AMR	10	1	0.0069
HLA-DQB2	all	AMR	11	1	0.0069
HLA-DQB2	all	AMR	12	1	0.0069
HLA-DQB2	all	AMR	14	1	0.0069
HLA-DQB2	all	AMR	18	2	0.0138
HLA-DQB2	all	AMR	21	1	0.0069
HLA-DQB2	all	AMR	23	1	0.0069
HLA-DQB2	all	AMR	25	1	0.0069
HLA-DQB2	all	AMR	29	1	0.0069
HLA-DQB2	all	AMR	37	1	0.0069
HLA-DQB2	all	AMR	40	1	0.0069
HLA-DQB2	all	AMR	43	1	0.0069
HLA-DQB2	all	AMR	56	1	0.0069
HLA-DQB2	all	AMR	66	1	0.0069
HLA-DQB2	all	AMR	86	1	0.0069
HLA-DQB2	all	AMR	89	1	0.0069
HLA-DQB2	all	AMR	97	1	0.0069
HLA-DQB2	all	AMR	113	1	0.0069
HLA-DQB2	all	AMR	155	1	0.0069
HLA-DQB2	all	AMR	158	1	0.0069
HLA-DQB2	all	AMR	205	1	0.0069
HLA-DQB2	all	AMR	278	1	0.0069
HLA-DQB2	all	AMR	310	1	0.0069
HLA-DQB2	all	AMR	354	1	0.0069
HLA-DQB2	all	AMR	376	1	0.0069
HLA-DQB2	all	AMR	725	1	0.0069
HLA-DQB2	all	AMR	953	1	0.0069
HLA-DQB2	all	AMR	975	1	0.0069
HLA-DQB2	all	EAS	1	40	0.5797
HLA-DQB2	all	EAS	2	6	0.087
HLA-DQB2	all	EAS	3	1	0.0145
HLA-DQB2	all	EAS	5	3	0.0435
HLA-DQB2	all	EAS	8	1	0.0145
HLA-DQB2	all	EAS	11	1	0.0145
HLA-DQB2	all	EAS	13	1	0.0145
HLA-DQB2	all	EAS	19	1	0.0145
HLA-DQB2	all	EAS	25	1	0.0145
HLA-DQB2	all	EAS	39	1	0.0145
HLA-DQB2	all	EAS	45	1	0.0145
HLA-DQB2	all	EAS	61	1	0.0145
HLA-DQB2	all	EAS	74	1	0.0145
HLA-DQB2	all	EAS	90	1	0.0145
HLA-DQB2	all	EAS	93	2	0.029
HLA-DQB2	all	EAS	109	1	0.0145
HLA-DQB2	all	EAS	130	1	0.0145
HLA-DQB2	all	EAS	133	1	0.0145
HLA-DQB2	all	EAS	180	1	0.0145
HLA-DQB2	all	EAS	194	1	0.0145
HLA-DQB2	all	EAS	633	1	0.0145
HLA-DQB2	all	EAS	917	1	0.0145
HLA-DQB2	all	EUR	1	102	0.6939
HLA-DQB2	all	EUR	2	8	0.0544
HLA-DQB2	all	EUR	3	6	0.0408
HLA-DQB2	all	EUR	4	2	0.0136
HLA-DQB2	all	EUR	6	1	0.0068
HLA-DQB2	all	EUR	7	1	0.0068
HLA-DQB2	all	EUR	8	1	0.0068
HLA-DQB2	all	EUR	10	1	0.0068
HLA-DQB2	all	EUR	11	2	0.0136
HLA-DQB2	all	EUR	14	1	0.0068
HLA-DQB2	all	EUR	38	1	0.0068
HLA-DQB2	all	EUR	42	1	0.0068
HLA-DQB2	all	EUR	43	1	0.0068
HLA-DQB2	all	EUR	44	1	0.0068
HLA-DQB2	all	EUR	56	1	0.0068
HLA-DQB2	all	EUR	57	1	0.0068
HLA-DQB2	all	EUR	74	1	0.0068
HLA-DQB2	all	EUR	75	1	0.0068
HLA-DQB2	all	EUR	76	1	0.0068
HLA-DQB2	all	EUR	77	1	0.0068
HLA-DQB2	all	EUR	88	1	0.0068
HLA-DQB2	all	EUR	144	1	0.0068
HLA-DQB2	all	EUR	145	1	0.0068
HLA-DQB2	all	EUR	190	1	0.0068
HLA-DQB2	all	EUR	223	1	0.0068
HLA-DQB2	all	EUR	224	1	0.0068
HLA-DQB2	all	EUR	285	1	0.0068
HLA-DQB2	all	EUR	303	1	0.0068
HLA-DQB2	all	EUR	469	1	0.0068
HLA-DQB2	all	EUR	825	1	0.0068
HLA-DQB2	all	EUR	1027	1	0.0068
HLA-DQB2	all	EUR	1330	1	0.0068
HLA-DQB2	all	MID	1	19	0.4043
HLA-DQB2	all	MID	2	3	0.0638
HLA-DQB2	all	MID	3	1	0.0213
HLA-DQB2	all	MID	4	2	0.0426
HLA-DQB2	all	MID	5	2	0.0426
HLA-DQB2	all	MID	6	1	0.0213
HLA-DQB2	all	MID	8	4	0.0851
HLA-DQB2	all	MID	10	1	0.0213
HLA-DQB2	all	MID	13	1	0.0213
HLA-DQB2	all	MID	23	1	0.0213
HLA-DQB2	all	MID	29	1	0.0213
HLA-DQB2	all	MID	30	1	0.0213
HLA-DQB2	all	MID	32	1	0.0213
HLA-DQB2	all	MID	41	1	0.0213
HLA-DQB2	all	MID	52	1	0.0213
HLA-DQB2	all	MID	55	1	0.0213
HLA-DQB2	all	MID	61	1	0.0213
HLA-DQB2	all	MID	64	1	0.0213
HLA-DQB2	all	MID	74	1	0.0213
HLA-DQB2	all	MID	92	1	0.0213
HLA-DQB2	all	MID	94	1	0.0213
HLA-DQB2	all	MID	221	1	0.0213
HLA-DQB2	all	SAS	1	62	0.6813
HLA-DQB2	all	SAS	2	5	0.0549
HLA-DQB2	all	SAS	3	3	0.033
HLA-DQB2	all	SAS	4	1	0.011
HLA-DQB2	all	SAS	7	1	0.011
HLA-DQB2	all	SAS	9	1	0.011
HLA-DQB2	all	SAS	10	1	0.011
HLA-DQB2	all	SAS	12	1	0.011
HLA-DQB2	all	SAS	16	1	0.011
HLA-DQB2	all	SAS	20	1	0.011
HLA-DQB2	all	SAS	22	1	0.011
HLA-DQB2	all	SAS	33	2	0.022
HLA-DQB2	all	SAS	44	1	0.011
HLA-DQB2	all	SAS	45	1	0.011
HLA-DQB2	all	SAS	46	1	0.011
HLA-DQB2	all	SAS	140	1	0.011
HLA-DQB2	all	SAS	167	1	0.011
HLA-DQB2	all	SAS	222	1	0.011
HLA-DQB2	all	SAS	230	1	0.011
HLA-DQB2	all	SAS	246	1	0.011
HLA-DQB2	all	SAS	247	1	0.011
HLA-DQB2	all	SAS	406	1	0.011
HLA-DQB2	all	SAS	451	1	0.011
HLA-DQB2	all	POOLED	1	351	0.7888
HLA-DQB2	all	POOLED	2	32	0.0719
HLA-DQB2	all	POOLED	3	9	0.0202
HLA-DQB2	all	POOLED	4	5	0.0112
HLA-DQB2	all	POOLED	5	3	0.0067
HLA-DQB2	all	POOLED	7	1	0.0022
HLA-DQB2	all	POOLED	9	1	0.0022
HLA-DQB2	all	POOLED	12	1	0.0022
HLA-DQB2	all	POOLED	13	2	0.0045
HLA-DQB2	all	POOLED	14	2	0.0045
HLA-DQB2	all	POOLED	15	2	0.0045
HLA-DQB2	all	POOLED	17	1	0.0022
HLA-DQB2	all	POOLED	24	1	0.0022
HLA-DQB2	all	POOLED	26	1	0.0022
HLA-DQB2	all	POOLED	28	1	0.0022
HLA-DQB2	all	POOLED	49	1	0.0022
HLA-DQB2	all	POOLED	51	1	0.0022
HLA-DQB2	all	POOLED	54	1	0.0022
HLA-DQB2	all	POOLED	64	1	0.0022
HLA-DQB2	all	POOLED	66	1	0.0022
HLA-DQB2	all	POOLED	78	1	0.0022
HLA-DQB2	all	POOLED	84	1	0.0022
HLA-DQB2	all	POOLED	87	1	0.0022
HLA-DQB2	all	POOLED	103	1	0.0022
HLA-DQB2	all	POOLED	112	1	0.0022
HLA-DQB2	all	POOLED	125	1	0.0022
HLA-DQB2	all	POOLED	126	1	0.0022
HLA-DQB2	all	POOLED	148	1	0.0022
HLA-DQB2	all	POOLED	233	1	0.0022
HLA-DQB2	all	POOLED	308	1	0.0022
HLA-DQB2	all	POOLED	363	1	0.0022
HLA-DQB2	all	POOLED	379	1	0.0022
HLA-DQB2	all	POOLED	380	1	0.0022
HLA-DQB2	all	POOLED	381	1	0.0022
HLA-DQB2	all	POOLED	475	1	0.0022
HLA-DQB2	all	POOLED	528	1	0.0022
HLA-DQB2	all	POOLED	572	1	0.0022
HLA-DQB2	all	POOLED	576	1	0.0022
HLA-DQB2	all	POOLED	880	1	0.0022
HLA-DQB2	all	POOLED	1091	1	0.0022
HLA-DQB2	all	POOLED	1121	1	0.0022
HLA-DQB2	all	POOLED	1131	1	0.0022
HLA-DQB2	all	POOLED	1235	1	0.0022
HLA-DQB2	all	POOLED	1806	1	0.0022
HLA-DQB2	all	POOLED	2726	1	0.0022
HLA-DQB2	all	POOLED	2915	1	0.0022
HLA-DQB2	all	POOLED	5131	1	0.0022
HLA-DQB2	known	AFR	1	1	0.0455
HLA-DQB2	known	AFR	2	1	0.0455
HLA-DQB2	known	AFR	4	1	0.0455
HLA-DQB2	known	AFR	5	1	0.0455
HLA-DQB2	known	AFR	6	1	0.0455
HLA-DQB2	known	AFR	7	1	0.0455
HLA-DQB2	known	AFR	9	1	0.0455
HLA-DQB2	known	AFR	10	1	0.0455
HLA-DQB2	known	AFR	11	1	0.0455
HLA-DQB2	known	AFR	12	1	0.0455
HLA-DQB2	known	AFR	28	1	0.0455
HLA-DQB2	known	AFR	31	1	0.0455
HLA-DQB2	known	AFR	34	2	0.0909
HLA-DQB2	known	AFR	160	1	0.0455
HLA-DQB2	known	AFR	210	1	0.0455
HLA-DQB2	known	AFR	354	1	0.0455
HLA-DQB2	known	AFR	371	1	0.0455
HLA-DQB2	known	AFR	394	1	0.0455
HLA-DQB2	known	AFR	420	1	0.0455
HLA-DQB2	known	AFR	448	1	0.0455
HLA-DQB2	known	AFR	538	1	0.0455
HLA-DQB2	known	AMR	2	1	0.04
HLA-DQB2	known	AMR	3	1	0.04
HLA-DQB2	known	AMR	6	1	0.04
HLA-DQB2	known	AMR	8	2	0.08
HLA-DQB2	known	AMR	9	1	0.04
HLA-DQB2	known	AMR	10	1	0.04
HLA-DQB2	known	AMR	14	1	0.04
HLA-DQB2	known	AMR	21	1	0.04
HLA-DQB2	known	AMR	25	1	0.04
HLA-DQB2	known	AMR	29	1	0.04
HLA-DQB2	known	AMR	37	1	0.04
HLA-DQB2	known	AMR	40	1	0.04
HLA-DQB2	known	AMR	43	1	0.04
HLA-DQB2	known	AMR	66	1	0.04
HLA-DQB2	known	AMR	86	1	0.04
HLA-DQB2	known	AMR	89	1	0.04
HLA-DQB2	known	AMR	97	1	0.04
HLA-DQB2	known	AMR	113	1	0.04
HLA-DQB2	known	AMR	158	1	0.04
HLA-DQB2	known	AMR	278	1	0.04
HLA-DQB2	known	AMR	354	1	0.04
HLA-DQB2	known	AMR	376	1	0.04
HLA-DQB2	known	AMR	725	1	0.04
HLA-DQB2	known	AMR	953	1	0.04
HLA-DQB2	known	EAS	1	2	0.0952
HLA-DQB2	known	EAS	2	5	0.2381
HLA-DQB2	known	EAS	5	2	0.0952
HLA-DQB2	known	EAS	8	1	0.0476
HLA-DQB2	known	EAS	19	1	0.0476
HLA-DQB2	known	EAS	25	1	0.0476
HLA-DQB2	known	EAS	39	1	0.0476
HLA-DQB2	known	EAS	61	1	0.0476
HLA-DQB2	known	EAS	74	1	0.0476
HLA-DQB2	known	EAS	93	2	0.0952
HLA-DQB2	known	EAS	130	1	0.0476
HLA-DQB2	known	EAS	180	1	0.0476
HLA-DQB2	known	EAS	194	1	0.0476
HLA-DQB2	known	EAS	633	1	0.0476
HLA-DQB2	known	EUR	1	1	0.0435
HLA-DQB2	known	EUR	3	2	0.087
HLA-DQB2	known	EUR	4	1	0.0435
HLA-DQB2	known	EUR	8	1	0.0435
HLA-DQB2	known	EUR	10	1	0.0435
HLA-DQB2	known	EUR	11	1	0.0435
HLA-DQB2	known	EUR	38	1	0.0435
HLA-DQB2	known	EUR	43	1	0.0435
HLA-DQB2	known	EUR	56	1	0.0435
HLA-DQB2	known	EUR	57	1	0.0435
HLA-DQB2	known	EUR	74	1	0.0435
HLA-DQB2	known	EUR	75	1	0.0435
HLA-DQB2	known	EUR	76	1	0.0435
HLA-DQB2	known	EUR	77	1	0.0435
HLA-DQB2	known	EUR	144	1	0.0435
HLA-DQB2	known	EUR	190	1	0.0435
HLA-DQB2	known	EUR	223	1	0.0435
HLA-DQB2	known	EUR	285	1	0.0435
HLA-DQB2	known	EUR	303	1	0.0435
HLA-DQB2	known	EUR	469	1	0.0435
HLA-DQB2	known	EUR	825	1	0.0435
HLA-DQB2	known	EUR	1027	1	0.0435
HLA-DQB2	known	MID	1	3	0.1579
HLA-DQB2	known	MID	5	1	0.0526
HLA-DQB2	known	MID	6	1	0.0526
HLA-DQB2	known	MID	8	4	0.2105
HLA-DQB2	known	MID	10	1	0.0526
HLA-DQB2	known	MID	30	1	0.0526
HLA-DQB2	known	MID	32	1	0.0526
HLA-DQB2	known	MID	41	1	0.0526
HLA-DQB2	known	MID	55	1	0.0526
HLA-DQB2	known	MID	61	1	0.0526
HLA-DQB2	known	MID	64	1	0.0526
HLA-DQB2	known	MID	74	1	0.0526
HLA-DQB2	known	MID	92	1	0.0526
HLA-DQB2	known	MID	94	1	0.0526
HLA-DQB2	known	SAS	1	4	0.2105
HLA-DQB2	known	SAS	3	2	0.1053
HLA-DQB2	known	SAS	4	1	0.0526
HLA-DQB2	known	SAS	7	1	0.0526
